account_id,mes_ano,transfer_in,transfer_out,pix_in,pix_out,saldo_mes,saldo_acumulado
541572363874914304,2020-01,1743.77,2721.51,1706.25,719.17,9.34,9.34
541572363874914304,2020-02,814.62,3722.05,8453.01,906.59,4638.99,4648.33
541572363874914304,2020-03,6816.21,886.12,4613.42,3184.99,7358.52,12006.85
541572363874914304,2020-04,91.19,1764.86,2451.66,3800.45,-3022.46,8984.39
541572363874914304,2020-05,3283.7,1120.48,1267.44,3304.73,125.93,9110.32
541572363874914304,2020-06,2345.54,7692.9,2183.36,4027.47,-7191.47,1918.85
541572363874914304,2020-07,8087.77,309.34,3435.09,2958.15,8255.37,10174.22
541572363874914304,2020-08,4121.37,1516.25,819.69,2746.92,677.89,10852.11
541572363874914304,2020-09,3263.71,0,603.47,32.45,3834.73,14686.84
541572363874914304,2020-10,4824.32,4505.5,0,2273.68,-1954.86,12731.98
541572363874914304,2020-11,3352.5,0,4315.59,1770.86,5897.23,18629.21
541572363874914304,2020-12,0,2395.72,14.8,3352.48,-5733.4,12895.81
543269957911512640,2020-01,4552.71,5966.87,0,3704.26,-5118.42,-5118.42
543269957911512640,2020-02,3916.91,4770.93,2310.87,3613.06,-2156.21,-7274.63
543269957911512640,2020-03,2345.8,11212.27,5604.31,1579.28,-4841.44,-12116.07
543269957911512640,2020-04,4491.68,2891.12,6336.66,1858.16,6079.06,-6037.01
543269957911512640,2020-05,3946.84,2529.23,6691.44,3409.52,4699.53,-1337.48
543269957911512640,2020-06,3638.72,1691.32,2143.81,3829.71,261.5,-1075.98
543269957911512640,2020-07,3434.54,4824.43,444.94,4602.16,-5547.11,-6623.09
543269957911512640,2020-08,1715.4,2981.76,4823.95,4832.43,-1274.84,-7897.93
543269957911512640,2020-09,2080.04,1712.05,4259.02,5103.78,-476.77,-8374.7
543269957911512640,2020-10,7780.08,9826.79,5306.71,2462.6,797.4,-7577.3
543269957911512640,2020-11,1894.68,2542.11,12256.35,5678.34,5930.58,-1646.72
543269957911512640,2020-12,5432.02,5174.31,7412.54,5011.49,2658.76,1012.04
543967230970500672,2020-02,712.51,0,1302.38,298.27,1716.62,1716.62
543967230970500672,2020-03,1301.08,5290.39,0,2204.13,-6193.44,-4476.82
543967230970500672,2020-04,0,981.8,947.11,0,-34.69,-4511.51
543967230970500672,2020-05,1975.47,0,0,1801.79,173.68,-4337.83
543967230970500672,2020-06,1930.24,0,187.75,1875.44,242.55,-4095.28
543967230970500672,2020-07,1805.87,1816.23,3781.59,1335.75,2435.48,-1659.8
543967230970500672,2020-08,0,2324.43,1826.76,2870.33,-3368,-5027.8
543967230970500672,2020-09,2647.99,0,1406.23,957.05,3097.17,-1930.63
543967230970500672,2020-10,1874.51,1116.8,0,0,757.71,-1172.92
543967230970500672,2020-11,0,1967.61,0,0,-1967.61,-3140.53
543967230970500672,2020-12,0,1269.73,1734.69,602.12,-137.16,-3277.69
545471681443437504,2020-07,0,1585.29,0,0,-1585.29,-1585.29
545471681443437504,2020-09,1267.81,0,0,0,1267.81,-317.48
545471681443437504,2020-10,508.83,1640.05,0,0,-1131.22,-1448.7
546866726400147584,2020-01,8628.75,2663.48,3992.82,10508.39,-550.3,-550.3
546866726400147584,2020-02,12367.61,3757.88,4687.36,3223.45,10073.64,9523.34
546866726400147584,2020-03,6299.53,2074.26,7818.76,7547.41,4496.62,14019.96
546866726400147584,2020-04,2618.47,2145.37,2998.59,3263.33,208.36,14228.32
546866726400147584,2020-05,0,5455.22,1635.95,2708,-6527.27,7701.05
546866726400147584,2020-06,6589.44,8100.39,5336.71,810.35,3015.41,10716.46
546866726400147584,2020-07,5693.92,678.2,1192.56,8382.11,-2173.83,8542.63
546866726400147584,2020-08,5529.87,3635.03,3008.13,7168.57,-2265.6,6277.03
546866726400147584,2020-09,3099.21,6104.47,4489.74,4006.33,-2521.85,3755.18
546866726400147584,2020-10,7114.44,3428.52,4299.13,2745.24,5239.81,8994.99
546866726400147584,2020-11,8298.39,4410.23,4147.08,4577.82,3457.42,12452.41
546866726400147584,2020-12,1570.81,3230.51,5299.11,6180.59,-2541.18,9911.23
547820592848630272,2020-01,1327.29,4204.67,2843.42,1805.05,-1839.01,-1839.01
547820592848630272,2020-02,0,2991.6,1132.91,2732.06,-4590.75,-6429.76
547820592848630272,2020-03,1416.36,3506.08,4299.46,859.78,1349.96,-5079.8
547820592848630272,2020-04,1316.99,1595.68,4435.61,4124.47,32.45,-5047.35
547820592848630272,2020-05,4080.49,3942.9,3436.81,2250.24,1324.16,-3723.19
547820592848630272,2020-06,6415.94,1948.09,5640.42,2284.47,7823.8,4100.61
547820592848630272,2020-07,8165.16,1704.64,4288.3,913.08,9835.74,13936.35
547820592848630272,2020-08,9432.44,1623.73,6647.89,1155.82,13300.78,27237.13
547820592848630272,2020-09,1932.72,4999.27,1777.81,1261.9,-2550.64,24686.49
547820592848630272,2020-10,3642.67,6196.13,6256.18,8997.08,-5294.36,19392.13
547820592848630272,2020-11,1486.73,661.49,2099.27,8260.33,-5335.82,14056.31
547820592848630272,2020-12,3369.48,3730.52,3338.92,1475.05,1502.83,15559.14
548356499581734080,2020-01,4047.03,2452.88,0,2790.28,-1196.13,-1196.13
548356499581734080,2020-02,3137.77,0,1779.9,2386.47,2531.2,1335.07
548356499581734080,2020-03,3112.35,3600.33,3100.63,3080.9,-468.25,866.82
548356499581734080,2020-04,1734.39,411.41,1051.67,0,2374.65,3241.47
548356499581734080,2020-05,4078.34,3288.65,3592.1,3472.53,909.26,4150.73
548356499581734080,2020-06,1138.56,5161.98,2715.5,4400.57,-5708.49,-1557.76
548356499581734080,2020-07,6550.42,2553.34,1753.07,2563.07,3187.08,1629.32
548356499581734080,2020-08,2852.91,1098.06,7023.82,5774.1,3004.57,4633.89
548356499581734080,2020-09,941.69,2308,1110.53,4274.2,-4529.98,103.91
548356499581734080,2020-10,2700.79,1689.44,1674.37,913.03,1772.69,1876.6
548356499581734080,2020-11,3385.13,2869.17,2702.82,3967.72,-748.94,1127.66
548356499581734080,2020-12,738.75,1314.52,1585.35,69.21,940.37,2068.03
549002175781568192,2020-02,1012.88,0,674.13,0,1687.01,1687.01
549002175781568192,2020-03,1071.57,0,1279.74,4392.82,-2041.51,-354.5
549002175781568192,2020-04,2765.4,3460.86,1250.16,0,554.7,200.2
549002175781568192,2020-05,541.7,3940.13,1173.69,1970.07,-4194.81,-3994.61
549002175781568192,2020-06,0,3809.63,99.67,1502.43,-5212.39,-9207
549002175781568192,2020-07,0,1377.5,778.97,4179.49,-4778.02,-13985.02
549002175781568192,2020-08,1940.72,883.85,2347.8,1312.56,2092.11,-11892.91
549002175781568192,2020-09,1567.4,1656.88,1459.97,0,1370.49,-10522.42
549002175781568192,2020-10,1783.29,1399.29,1210.46,0,1594.46,-8927.96
549002175781568192,2020-12,3275.25,1994.49,1718.86,0,2999.62,-5928.34
549342018340393088,2020-01,292.57,1796.14,2107.28,0,603.71,603.71
549342018340393088,2020-02,0,2348.67,39.17,804.67,-3114.17,-2510.46
549342018340393088,2020-03,3146.08,2372.93,3251.43,0,4024.58,1514.12
549342018340393088,2020-04,2858.02,1879.75,1822.75,2713.06,87.96,1602.08
549342018340393088,2020-05,0,1506.39,2336.17,0,829.78,2431.86
549342018340393088,2020-06,1603.49,0,3847.24,0,5450.73,7882.59
549342018340393088,2020-07,417.8,2436.6,931.45,2155.16,-3242.51,4640.08
549342018340393088,2020-08,4259.11,1055.03,1778.16,960.95,4021.29,8661.37
549342018340393088,2020-09,3591.79,0,3136.51,1957.5,4770.8,13432.17
549342018340393088,2020-10,1142.1,2173.91,4532.66,3798.53,-297.68,13134.49
549342018340393088,2020-11,1560.31,2264.06,0,2216.74,-2920.49,10214
549342018340393088,2020-12,2943.81,1633.37,1241.36,0,2551.8,12765.8
549450617688814144,2020-01,3536.38,2547.45,984.15,219.12,1753.96,1753.96
549450617688814144,2020-02,2223.39,1310.03,1656.67,7415.18,-4845.15,-3091.19
549450617688814144,2020-03,4496.24,3308.2,1486.24,3212.24,-537.96,-3629.15
549450617688814144,2020-04,2065.79,1047.75,2960.68,2772.49,1206.23,-2422.92
549450617688814144,2020-05,221.86,3334.2,4129.06,2009.83,-993.11,-3416.03
549450617688814144,2020-06,2237.48,6659.85,1485.28,2200.4,-5137.49,-8553.52
549450617688814144,2020-07,3041.12,0,2026.23,5104.68,-37.33,-8590.85
549450617688814144,2020-08,923.27,7990.96,134.42,2297.6,-9230.87,-17821.72
549450617688814144,2020-09,0,2735.87,1667.46,2202.08,-3270.49,-21092.21
549450617688814144,2020-10,1853.82,5871.5,1535.42,1627.41,-4109.67,-25201.88
549450617688814144,2020-11,0,2550.87,2844.34,573.37,-279.9,-25481.78
549770178479152320,2020-02,2575.85,732.33,3145.73,1698.2,3291.05,3291.05
549770178479152320,2020-03,0,4394.77,3104.61,1979.23,-3269.39,21.66
549770178479152320,2020-04,1447.22,0,793.35,1403.54,837.03,858.69
549770178479152320,2020-05,1940.88,0,0,1554.1,386.78,1245.47
549770178479152320,2020-06,0,1064.53,0,2352.95,-3417.48,-2172.01
549770178479152320,2020-08,811.69,883.72,0,0,-72.03,-2244.04
549770178479152320,2020-09,531.39,2161.23,974.91,0,-654.93,-2898.97
549770178479152320,2020-10,1428.09,0,1972.51,0,3400.6,501.63
549770178479152320,2020-11,557.19,0,1674.83,0,2232.02,2733.65
549770178479152320,2020-12,0,1082.92,1767.07,2790.25,-2106.1,627.55
551549480172898944,2020-01,1516.06,733.09,148.68,4365.02,-3433.37,-3433.37
551549480172898944,2020-02,1758.41,0,0,285.44,1472.97,-1960.4
551549480172898944,2020-03,692.92,3011.36,2698.44,1155.82,-775.82,-2736.22
551549480172898944,2020-04,4783.17,3977.97,0,0,805.2,-1931.02
551549480172898944,2020-05,0,860.07,551.28,672.7,-981.49,-2912.51
551549480172898944,2020-06,791.66,1798.78,0,3688.71,-4695.83,-7608.34
551549480172898944,2020-07,1851.7,1722.47,1127.35,1661.92,-405.34,-8013.68
551549480172898944,2020-08,1815.83,3612.3,1749.78,5329.76,-5376.45,-13390.13
551549480172898944,2020-09,0,3014.6,0,0,-3014.6,-16404.73
551549480172898944,2020-10,3715.17,0,1595.22,3954.54,1355.85,-15048.88
551549480172898944,2020-11,338.12,2719.68,1904.27,204.21,-681.5,-15730.38
551549480172898944,2020-12,0,3501.04,6248.07,2327.8,419.23,-15311.15
552409769738794304,2020-01,253.13,4910.7,2128.45,1214.97,-3744.09,-3744.09
552409769738794304,2020-02,1646.26,0,0,3030.01,-1383.75,-5127.84
552409769738794304,2020-03,4437.63,799.22,1347.47,1010.11,3975.77,-1152.07
552409769738794304,2020-04,5896.73,2239.51,209.26,0,3866.48,2714.41
552409769738794304,2020-05,527.49,1571.87,1433.98,1141.55,-751.95,1962.46
552409769738794304,2020-06,2081.45,999.28,364.9,0,1447.07,3409.53
552409769738794304,2020-07,4426.64,0,1409.08,364.23,5471.49,8881.02
552409769738794304,2020-08,0,3357.71,4561.32,1880.14,-676.53,8204.49
552409769738794304,2020-09,1837.09,6429.34,8018.73,3162.09,264.39,8468.88
552409769738794304,2020-10,0,4420.6,0,0,-4420.6,4048.28
552409769738794304,2020-11,1034.42,1413.65,1848.3,0,1469.07,5517.35
552409769738794304,2020-12,3576.05,1905.3,0,377.23,1293.52,6810.87
553845833311154240,2020-01,3216.47,2848.47,1208.3,4564.5,-2988.2,-2988.2
553845833311154240,2020-02,8995.33,3750.93,5941.92,4807.23,6379.09,3390.89
553845833311154240,2020-03,771.16,6853.8,7558.65,4281.6,-2805.59,585.3
553845833311154240,2020-04,4512.56,7863.36,1235.37,4545.31,-6660.74,-6075.44
553845833311154240,2020-05,4655.34,2213.32,2184.75,9478.65,-4851.88,-10927.32
553845833311154240,2020-06,3802.54,1957.6,4125.26,2303.72,3666.48,-7260.84
553845833311154240,2020-07,5528.17,302.5,3437.84,2227.98,6435.53,-825.31
553845833311154240,2020-08,2728.41,1949.62,4307.93,3638.73,1447.99,622.68
553845833311154240,2020-09,6108.11,449.48,2959.99,10046.88,-1428.26,-805.58
553845833311154240,2020-10,2922.33,4255.55,5452.97,1567.44,2552.31,1746.73
553845833311154240,2020-11,8017.65,4122.38,6006.96,3753.23,6149,7895.73
553845833311154240,2020-12,4971.29,4528.48,6492.63,6552.33,383.11,8278.84
553877761827634368,2020-01,5034.87,1902.94,5538.98,3500.46,5170.45,5170.45
553877761827634368,2020-02,3158,2785.73,4868.36,5822.19,-581.56,4588.89
553877761827634368,2020-03,8577.36,1943.65,8593.31,6040.86,9186.16,13775.05
553877761827634368,2020-04,6318.29,9107.3,3184.82,4011.67,-3615.86,10159.19
553877761827634368,2020-05,8072.69,5811.5,1629.79,5842.39,-1951.41,8207.78
553877761827634368,2020-06,9739.88,4185.28,4875.77,2131.79,8298.58,16506.36
553877761827634368,2020-07,4309.04,6246.13,4222.27,3555.28,-1270.1,15236.26
553877761827634368,2020-08,4176.63,3169.39,1156.84,5393.59,-3229.51,12006.75
553877761827634368,2020-09,2842.31,4657.73,4110,3056.62,-762.04,11244.71
553877761827634368,2020-10,3320.55,4200.29,6431.78,4659.24,892.8,12137.51
553877761827634368,2020-11,4955.53,3851.64,5256.32,57.17,6303.04,18440.55
553877761827634368,2020-12,6291.47,6638.08,9748.92,2868.14,6534.17,24974.72
554400726544294464,2020-01,6312.87,4330.54,3862.29,8144.55,-2299.93,-2299.93
554400726544294464,2020-02,5280.77,1480.64,3622.69,2882.34,4540.48,2240.55
554400726544294464,2020-03,2646.73,1127.91,3417.22,4074.49,861.55,3102.1
554400726544294464,2020-04,2032.3,1095.17,1133.02,4305.08,-2234.93,867.17
554400726544294464,2020-05,5005.6,5876.55,3079.3,3058.41,-850.06,17.11
554400726544294464,2020-06,4265.61,4228.93,3915.74,6374.56,-2422.14,-2405.03
554400726544294464,2020-07,4119.74,7526.35,1129.11,3463.03,-5740.53,-8145.56
554400726544294464,2020-08,3499.26,10231.28,7032.7,5966.67,-5665.99,-13811.55
554400726544294464,2020-09,4324.59,2250.65,3760.23,3963.2,1870.97,-11940.58
554400726544294464,2020-10,6582.13,2747.72,3593.31,1232.96,6194.76,-5745.82
554400726544294464,2020-11,913.03,2904.82,5234.18,8904.86,-5662.47,-11408.29
554400726544294464,2020-12,2165.62,6135.23,3240.47,1332.27,-2061.41,-13469.7
554745589994320704,2020-01,429.7,1985.28,293.78,293.03,-1554.83,-1554.83
554745589994320704,2020-02,927.45,2097.39,2748.79,0,1578.85,24.02
554745589994320704,2020-03,3046.96,1372.97,0,0,1673.99,1698.01
554745589994320704,2020-04,2278.72,0,85.21,1432.19,931.74,2629.75
554745589994320704,2020-05,1226.24,735.19,1098.29,85.51,1503.83,4133.58
554745589994320704,2020-06,2856.95,0,2848.31,4468.11,1237.15,5370.73
554745589994320704,2020-07,383.82,1486.34,1653.29,188.85,361.92,5732.65
554745589994320704,2020-08,779.44,248.57,1506.54,0.56,2036.85,7769.5
554745589994320704,2020-09,785.53,650.56,3700.67,0,3835.64,11605.14
554745589994320704,2020-10,3805.07,970.47,0,342.4,2492.2,14097.34
554745589994320704,2020-11,365.84,1630.7,5812.22,2129.82,2417.54,16514.88
554745589994320704,2020-12,1782.49,2453.32,1598.19,2118.8,-1191.44,15323.44
555210813361430656,2020-01,3204.12,2125.26,0,3205.75,-2126.89,-2126.89
555210813361430656,2020-02,396.91,1882.66,1358.08,838.18,-965.85,-3092.74
555210813361430656,2020-03,345.68,1879.91,3494.65,932.16,1028.26,-2064.48
555210813361430656,2020-04,1656.17,1602.61,0,1813.89,-1760.33,-3824.81
555210813361430656,2020-05,3073.45,0,880.73,6889.46,-2935.28,-6760.09
555210813361430656,2020-06,0,39.73,2273.83,0,2234.1,-4525.99
555210813361430656,2020-07,1382.47,483.89,2266.46,483.12,2681.92,-1844.07
555210813361430656,2020-08,2679.42,0,0,1410.13,1269.29,-574.78
555210813361430656,2020-09,1962.7,6325.07,2325.13,0,-2037.24,-2612.02
555210813361430656,2020-11,701.75,124.73,919.38,494.06,1002.34,-1609.68
555210813361430656,2020-12,801.97,0,4337.04,0,5139.01,3529.33
555267790260254144,2020-01,8314.47,5778.02,5134.62,8003.5,-332.43,-332.43
555267790260254144,2020-02,5236.73,3139.93,6032.84,3375.95,4753.69,4421.26
555267790260254144,2020-03,5306.31,11583.74,7657.99,5897.99,-4517.43,-96.17
555267790260254144,2020-04,2359.72,6283.62,4851.49,4926.65,-3999.06,-4095.23
555267790260254144,2020-05,2953.71,3543.73,7387.38,2130.53,4666.83,571.6
555267790260254144,2020-06,4963.47,7715.89,2755.64,4175.93,-4172.71,-3601.11
555267790260254144,2020-07,3516.7,4498.29,4122.25,3451.2,-310.54,-3911.65
555267790260254144,2020-08,5161.19,1510.74,6042.23,3032.07,6660.61,2748.96
555267790260254144,2020-09,3711.53,8278.58,2204.88,6940.48,-9302.65,-6553.69
555267790260254144,2020-10,1078.32,5510.94,1255.93,6698.58,-9875.27,-16428.96
555267790260254144,2020-11,3496.15,4850.47,6468.71,6483.45,-1369.06,-17798.02
555267790260254144,2020-12,1953.64,3430.03,7779.73,2546.44,3756.9,-14041.12
556295770816320320,2020-01,10029.35,4732.47,0,6128.99,-832.11,-832.11
556295770816320320,2020-02,2775.11,1388.65,2391.86,7032.95,-3254.63,-4086.74
556295770816320320,2020-03,2884.24,2224.73,3072.67,5708.01,-1975.83,-6062.57
556295770816320320,2020-04,7383.38,1630.29,2219.47,942.21,7030.35,967.78
556295770816320320,2020-05,2232.43,5430.63,4184.22,4313.67,-3327.65,-2359.87
556295770816320320,2020-06,4322.23,1479.15,1914.89,5464.28,-706.31,-3066.18
556295770816320320,2020-07,1875.28,110.26,7124.77,2689.24,6200.55,3134.37
556295770816320320,2020-08,6130.05,1805.73,3126.29,4466.4,2984.21,6118.58
556295770816320320,2020-09,5882.56,5523.33,2615.08,537.03,2437.28,8555.86
556295770816320320,2020-10,6021.53,2637.31,3373.45,1489.42,5268.25,13824.11
556295770816320320,2020-11,3014.66,3840.48,1677.74,4466.29,-3614.37,10209.74
556295770816320320,2020-12,3081.78,6561.52,0,3089.46,-6569.2,3640.54
558207976659453184,2020-01,0,4740.19,0,1043.51,-5783.7,-5783.7
558207976659453184,2020-02,1727.67,1663.93,104.62,2601.37,-2433.01,-8216.71
558207976659453184,2020-03,3059.82,4315.22,3034.81,2135.12,-355.71,-8572.42
558207976659453184,2020-04,0,393.95,10.72,4130.49,-4513.72,-13086.14
558207976659453184,2020-05,4083.8,1733.56,0,3632.23,-1281.99,-14368.13
558207976659453184,2020-06,2045.85,2332.53,0,1534.07,-1820.75,-16188.88
558207976659453184,2020-07,2250.88,1693.14,900.03,1980.46,-522.69,-16711.57
558207976659453184,2020-08,0,6567.88,1328.27,675.77,-5915.38,-22626.95
558207976659453184,2020-09,4739.49,4108.66,0,1556.5,-925.67,-23552.62
558207976659453184,2020-10,1781.16,519.78,2412.11,2081.91,1591.58,-21961.04
558207976659453184,2020-11,0,2715.68,1627.31,3279.87,-4368.24,-26329.28
558207976659453184,2020-12,1554.35,1567.1,376.94,0,364.19,-25965.09
558384681416663104,2020-01,5071.5,1470.04,2226.39,2010.86,3816.99,3816.99
558384681416663104,2020-02,322.25,4029,1563.36,416.86,-2560.25,1256.74
558384681416663104,2020-03,1672.59,0,0,2244.84,-572.25,684.49
558384681416663104,2020-04,1537.02,0,454.96,1964,27.98,712.47
558384681416663104,2020-05,4053.7,5141.28,97.85,533.04,-1522.77,-810.3
558384681416663104,2020-06,4831.75,2324.15,2824.71,747.07,4585.24,3774.94
558384681416663104,2020-07,0,3260.33,730.86,4253.31,-6782.78,-3007.84
558384681416663104,2020-08,853.4,1390.84,4814.81,1904.87,2372.5,-635.34
558384681416663104,2020-09,399.54,215.36,354.66,2345.79,-1806.95,-2442.29
558384681416663104,2020-10,3463.33,948.86,1548.66,1389.19,2673.94,231.65
558384681416663104,2020-11,0,1306.79,872.16,0,-434.63,-202.98
558384681416663104,2020-12,3264.71,1457.51,3050.43,6564.91,-1707.28,-1910.26
558874953703302400,2020-01,1642.58,1570.49,2562.3,4222.5,-1588.11,-1588.11
558874953703302400,2020-02,1799.91,6107.76,3577.27,2556.9,-3287.48,-4875.59
558874953703302400,2020-03,4281.96,2266.44,449.91,3790.34,-1324.91,-6200.5
558874953703302400,2020-04,2093.27,1050.31,1767.95,1415.5,1395.41,-4805.09
558874953703302400,2020-05,718.47,2486.58,2337.37,1194.91,-625.65,-5430.74
558874953703302400,2020-06,9173.37,1289.51,4152.68,1308.42,10728.12,5297.38
558874953703302400,2020-07,5003.14,6338.73,4151.76,3499.76,-683.59,4613.79
558874953703302400,2020-08,1664.64,3644.82,1937.31,3152.24,-3195.11,1418.68
558874953703302400,2020-09,2714.55,1753.19,3890.64,0,4852,6270.68
558874953703302400,2020-10,0,17.48,1536.05,6095.93,-4577.36,1693.32
558874953703302400,2020-11,1499.93,1963.01,3562.11,1822.79,1276.24,2969.56
558874953703302400,2020-12,5046.49,3475.77,3170.44,5682.27,-941.11,2028.45
558934177634408832,2020-01,3563.43,0,3027.84,2770.11,3821.16,3821.16
558934177634408832,2020-02,3833.72,2477.24,0,2853.27,-1496.79,2324.37
558934177634408832,2020-03,2636.13,4085.63,1685.06,2705.92,-2470.36,-145.99
558934177634408832,2020-04,1646.31,4140.35,5132.46,3246.52,-608.1,-754.09
558934177634408832,2020-05,3442.17,3227.93,0,3216.16,-3001.92,-3756.01
558934177634408832,2020-06,670.46,9141.14,1031.76,3651.43,-11090.35,-14846.36
558934177634408832,2020-07,3481.08,817.39,3706.5,3023.6,3346.59,-11499.77
558934177634408832,2020-08,8017.22,7871.27,3770.51,2238.4,1678.06,-9821.71
558934177634408832,2020-09,6226.15,4567.93,3518.93,5657.8,-480.65,-10302.36
558934177634408832,2020-10,1700.64,1467.86,3557.54,158.25,3632.07,-6670.29
558934177634408832,2020-11,3795.03,0,4458.16,4310.05,3943.14,-2727.15
558934177634408832,2020-12,848.33,897.06,5062.28,0,5013.55,2286.4
559458500844138304,2020-01,1835.21,0,3710.11,3427.93,2117.39,2117.39
559458500844138304,2020-02,987.76,1491.44,105.97,0,-397.71,1719.68
559458500844138304,2020-04,869.18,0,1243.69,0,2112.87,3832.55
559458500844138304,2020-08,0,666.42,1270.96,311.39,293.15,4125.7
559458500844138304,2020-09,0,849.31,0,1017.43,-1866.74,2258.96
559458500844138304,2020-10,203.69,0,0,819.7,-616.01,1642.95
559458500844138304,2020-12,1588.16,488.88,0,0,1099.28,2742.23
562828086859443456,2020-01,5556.62,3262.12,2119.24,0,4413.74,4413.74
562828086859443456,2020-02,2801.59,652.61,2779.55,0,4928.53,9342.27
562828086859443456,2020-03,4821.69,7416.41,4437.92,4213.71,-2370.51,6971.76
562828086859443456,2020-04,6074.74,1365.72,8643.95,2742.15,10610.82,17582.58
562828086859443456,2020-05,1950.68,3533.89,3145.42,3798.79,-2236.58,15346
562828086859443456,2020-06,1905.51,14.17,0,3085.26,-1193.92,14152.08
562828086859443456,2020-07,1394.03,1678.36,1997.47,2508.86,-795.72,13356.36
562828086859443456,2020-08,545.8,3169.65,4673.48,1913.77,135.86,13492.22
562828086859443456,2020-09,868.53,1962.26,780.58,4393.2,-4706.35,8785.87
562828086859443456,2020-10,1382.89,1268.39,7555.82,1788.82,5881.5,14667.37
562828086859443456,2020-11,0,88.02,1839.7,1198.13,553.55,15220.92
562828086859443456,2020-12,4201.1,4111.98,3795.83,869.71,3015.24,18236.16
565886342274184960,2020-05,0,1364.19,0,413.11,-1777.3,-1777.3
565886342274184960,2020-12,1043.78,1589.89,0,0,-546.11,-2323.41
566971933804816640,2020-01,2008.79,2088.3,1842.54,1658.69,104.34,104.34
566971933804816640,2020-02,8459.11,6401.14,9876.62,2227.28,9707.31,9811.65
566971933804816640,2020-03,6375.02,3094.05,4477.73,2894.04,4864.66,14676.31
566971933804816640,2020-04,2568.57,2818.75,6117.61,3415.74,2451.69,17128
566971933804816640,2020-05,3484.65,12875.5,5468.63,2540.68,-6462.9,10665.1
566971933804816640,2020-06,3532.45,2231.55,4984.17,1446.27,4838.8,15503.9
566971933804816640,2020-07,10016.95,3783.06,3071.84,4121.1,5184.63,20688.53
566971933804816640,2020-08,8891.73,1039.25,3511.82,8177.26,3187.04,23875.57
566971933804816640,2020-09,3992.9,6499.79,3798.21,3596.09,-2304.77,21570.8
566971933804816640,2020-10,6081.7,705.88,5226.83,5443.56,5159.09,26729.89
566971933804816640,2020-11,2872.94,4884.85,3784.95,4393.39,-2620.35,24109.54
566971933804816640,2020-12,3251.43,6388.98,4979.3,6377.93,-4536.18,19573.36
568802897200326592,2020-01,0,1049.26,1238.35,2629.56,-2440.47,-2440.47
568802897200326592,2020-02,1721.58,1514.96,1159.46,30.21,1335.87,-1104.6
568802897200326592,2020-03,1082.42,1961.36,1241.7,1084.67,-721.91,-1826.51
568802897200326592,2020-04,1015.83,6947.14,3088.57,95.51,-2938.25,-4764.76
568802897200326592,2020-05,3659.42,524.18,1865.88,1408.25,3592.87,-1171.89
568802897200326592,2020-07,536.02,2000.74,0,925.43,-2390.15,-3562.04
568802897200326592,2020-08,0,1617.86,127.99,548.16,-2038.03,-5600.07
568802897200326592,2020-09,3323.24,2409.05,2946.63,1412.8,2448.02,-3152.05
568802897200326592,2020-10,967.68,3794.03,2627.67,0,-198.68,-3350.73
568802897200326592,2020-11,1218.52,0,3172.83,2478.1,1913.25,-1437.48
568802897200326592,2020-12,2729.98,0,1052.28,3330.51,451.75,-985.73
569196856363929536,2020-03,0,456.41,1323.38,0,866.97,866.97
569196856363929536,2020-05,0,383.53,0,0,-383.53,483.44
569982868420369280,2020-02,61.12,2192.11,0,0,-2130.99,-2130.99
569982868420369280,2020-03,1935.39,1026.09,3747.02,0,4656.32,2525.33
569982868420369280,2020-04,0,819.42,0,196.89,-1016.31,1509.02
569982868420369280,2020-05,0,4117.01,0,1628.38,-5745.39,-4236.37
569982868420369280,2020-06,1747.86,0,0,1817.09,-69.23,-4305.6
569982868420369280,2020-07,756.87,1959.82,1046.31,1667.94,-1824.58,-6130.18
569982868420369280,2020-08,0,2950.87,0,0,-2950.87,-9081.05
569982868420369280,2020-09,0,1708.31,1461.2,1678,-1925.11,-11006.16
569982868420369280,2020-10,0,1876.35,1685.09,559.65,-750.91,-11757.07
569982868420369280,2020-11,702.69,304.12,1490.15,0,1888.72,-9868.35
571410543986682176,2020-01,3278.73,6.36,0,5190.74,-1918.37,-1918.37
571410543986682176,2020-02,847.73,1444.25,5312.46,2202.9,2513.04,594.67
571410543986682176,2020-03,0,447.12,444.68,511.24,-513.68,80.99
571410543986682176,2020-04,4063.66,784.95,1103.41,4396.72,-14.6,66.39
571410543986682176,2020-05,2334.64,0,2962.82,0,5297.46,5363.85
571410543986682176,2020-06,1902.66,345.86,1502.65,2674.7,384.75,5748.6
571410543986682176,2020-07,121.51,3081.79,2925.36,0,-34.92,5713.68
571410543986682176,2020-08,3020.07,0,921.11,1486.43,2454.75,8168.43
571410543986682176,2020-09,2015.31,1354.11,1719.74,2015.1,365.84,8534.27
571410543986682176,2020-10,1430.14,6263.12,0,4463.08,-9296.06,-761.79
571410543986682176,2020-11,1437.22,1505.56,0,1130.89,-1199.23,-1961.02
571410543986682176,2020-12,0,3517.83,0,1965.47,-5483.3,-7444.32
571464116616235456,2020-01,3355.86,519.52,2588.83,3171.75,2253.42,2253.42
571464116616235456,2020-02,555.16,0,4582.61,0,5137.77,7391.19
571464116616235456,2020-03,0,2183.86,1534.72,1915.35,-2564.49,4826.7
571464116616235456,2020-04,5020.16,5220.72,4230.3,1129.01,2900.73,7727.43
571464116616235456,2020-05,5355.54,1838.52,1913.8,3028.63,2402.19,10129.62
